Dissolved oxygen,pH,Conductivity,Nitrate,Fecal coliform,Total coliform,Biological oxygen demand,WQI
7.905664834030759,6.480377655602051,20.92454761413329,0.0371695513482057,79.81117219897469,800.0,2.0,2
7.793248625117526,6.666191059078088,41.46229332972709,0.1979363136406373,1.5035670569143398,4.683312932266918,2.0,2
7.684643400167794,6.745642893344519,37.398477481893096,0.1383302983151556,1.388482550125846,2.5435710665548035,2.0,2
8.118861179194658,6.853995465686399,46.13426055283728,0.2395535403050661,0.2811388208053414,0.7677354370896201,0.8833711192800111,2
8.368341903074045,6.894819584139389,47.78990535676411,0.2576975929508395,0.0316580969259561,0.1485696405526,0.5431701321717584,2
7.825640388037176,6.755042692535811,36.18825333601424,0.1230556246293059,1.4942302910278822,2.4495730746418825,2.0,2
8.247136739969465,6.616675992003331,42.163756779952806,0.2144413359988896,1.8749300599750165,6.41634027988341,2.0,2
7.922449380915582,6.821855353240732,44.83080043698522,0.2252690458847695,0.4775506190844185,1.2551938091822386,1.1512053896605707,2
7.48868279811308,6.732578853207539,39.0804726495294,0.1595593635377496,1.2415120985848105,2.674211467924613,2.0,2
8.059685016289476,6.637125270950238,41.87405866153828,0.2076249096832536,1.7215604678732075,5.700615516741634,2.0,2
7.864777946838402,6.658387860344901,41.5728386451139,0.2005373798850328,1.562091047413238,4.956424887928444,2.0,2
8.015667175577313,6.837109174185379,45.44942761974036,0.2320485218601682,0.3843328244226862,1.0238441915217575,1.024090215121845,2
8.278656153828832,6.6132375104914,42.21246860137183,0.2155874965028666,1.9007186713144983,6.536687132800992,2.0,2
7.784478027721651,6.799278222718089,43.91517236578914,0.2152347656524836,0.6155219722783494,1.597613622108994,1.339348144015931,2
7.971530910182562,6.750588811608678,21.00281649837413,0.0109882237678264,1.9703532869652067,4.098822376782644,2.0,2
7.625735915709821,6.224933098571834,20.907515843601672,0.1326003521422482,1.9252007042844963,2.747992957155035,2.0,2
7.337465418465784,6.251139507412201,22.859893302209013,0.0932907388816977,1.8465814777633955,3.534185222366045,2.0,2
7.825477630618538,6.601611067828982,28.852566329066057,0.0380966640697389,1.880966640697389,3.190333593026109,2.0,2
6.572093207236692,6.365116226503802,26.76046490601521,0.0590697359022813,1.8953486795114067,5.976743397557034,2.0,2
7.881957029712652,6.201640270026123,19.172200116946133,0.1675395949608161,1.995079189921632,2.049208100783677,2.0,2
6.332854185864722,6.433470232610079,27.03388093044032,0.1000821395660475,2.1004106978302373,7.002053489151188,2.0,2
6.87453964924427,6.321923426248315,26.67100272473685,0.0213154055748989,1.7131540557489888,4.86845944251011,2.0,2
7.355257239771615,6.4633109528740045,27.77382543241724,0.0297986571724402,1.7979865717244026,4.020134282755974,2.0,2
6.36367989636866,6.424662886751811,26.998651547007245,0.0947977320510869,2.0739886602554343,6.869943301277172,2.0,2
6.861966605579164,6.294366672220076,26.080317080395663,0.0284499916698859,1.716899983339772,4.831000166602281,2.0,2
6.7832810660766,6.3047768382638285,26.519107353055315,0.0228661029582971,1.7143305147914856,5.0716525739574285,2.0,2
7.2950266634805825,6.25499757604722,23.14731941551787,0.0875036359291704,1.8350072718583408,3.649927281416592,2.0,2
6.76538035938534,6.599807053907801,25.004437760120577,0.0967502766399529,2.2001929460921987,6.66923928122932,2.0,2
6.888937494459698,6.36851041759005,23.68403648372638,0.153148958240995,2.16851041759005,5.370208351801004,2.0,2
6.62538661976001,6.578807992964001,25.48741616182797,0.1058498697155993,2.2211920070359983,6.949226760479979,2.0,2
6.495322592663154,6.549415324082895,27.81062501552324,0.1251754027751317,2.2505846759171058,7.011693518342114,2.0,2
7.340458042564608,6.293256992905899,21.61456730491221,0.1606743007094101,2.0932569929058986,3.865139858117974,2.0,2
6.46019978138746,6.39708577674644,26.88834310698576,0.0782514660478639,1.9912573302393195,6.456286651196598,2.0,2
6.46027758024886,6.43995373662519,25.648727757192724,0.146004626337481,2.2399537366251896,6.799074732503799,2.0,2
6.323712598381999,6.436082114748,27.044328458992,0.1016492688488002,2.1082463442440007,7.041231721220005,2.0,2
7.165254233793987,6.322457627701002,22.41758476177756,0.1577542372298997,2.122457627701002,4.449152554020045,2.0,2
6.23001282689046,6.4783311955182565,26.70410787675205,0.1421668804481743,2.2783311955182564,7.5666239103651325,2.0,2
6.203217106486325,6.470509398146764,27.18203759258705,0.1223056388880584,2.211528194440292,7.557640972201462,2.0,2
6.231842087393302,6.478026318767783,26.695723766114032,0.1421973681232217,2.278026318767783,7.560526375355659,2.0,2
6.668622132899883,6.337536533457176,26.650146133828702,0.0425219200743057,1.8126096003715289,5.563048001857643,2.0,2
8.926686463248407,6.975240923321201,50.30237225362875,0.26,0.0,0.1678132003175612,0.2742772300363972,2
9.303975518255108,7.125993879563778,53.499184402718576,0.3051987759127554,0.0,1.5992252517148922,0.6506625863758514,2
8.901427740433219,6.971632534347603,50.19195555103665,0.26,0.0,0.1631222946518836,0.2851023969571916,2
9.203262508403842,7.100815627100961,52.886513592790045,0.3001631254201922,0.0,1.4288524100498348,0.6338770847339739,2
8.97239029845381,7.043097574613453,51.48204098226068,0.2886195149226905,0.0,1.0382935882176954,0.595398383075635,2
8.978050347156405,6.835772183649288,51.77659560142184,0.3627645061611384,0.0,0.3076429204976325,1.399189428909961,2
8.426853088351583,6.903836155478798,48.1173863576512,0.26,0.0,0.0749870021224367,0.4884915335636076,2
8.835025095859748,6.962146442265679,49.90168113332976,0.26,0.0,0.150790374945382,0.3135606732029646,2
9.10008993498319,6.822212229446312,52.57392090855684,0.3844604328859003,0.0,0.3578147510486446,1.589028787751628,2
8.850322524345952,6.849964163961561,50.94210715906021,0.3400573376615024,0.0,0.2551325933422244,1.200501704538146,2
8.650259329899066,6.935751332842724,49.09399078498735,0.26,0.0,0.1164767326955408,0.3927460014718289,2
8.4,6.9,48.0,0.26,0.0,0.07,0.5,2
8.978521845145874,6.835719794983792,51.77967605495304,0.3628483280259332,0.0,0.3078367585599705,1.3999228702269155,2
8.884960839040936,6.969280119862991,50.11997166780752,0.26,0.0,0.1600641558218881,0.2921596404110274,2
9.183870839876288,6.812903240013745,53.12128948719175,0.3993548159780068,0.0,0.3922580119491407,1.7193546398075594,2
8.639633857722693,6.934233408246099,49.04754229233063,0.26,0.0,0.1145034307199288,0.3972997752617028,2
9.323726768862702,7.130931692215676,53.61933784391477,0.3061863384431351,0.0,1.6326377839927388,0.6539544614771171,2
8.4,6.9,48.0,0.26,0.0,0.07,0.5,2
9.194552841610273,6.811716350932192,53.19107856518711,0.4012538385084926,0.0,0.3966495015508893,1.7359710869493108,2
9.033374529954743,7.058343632488686,51.85302839055803,0.2916687264977372,0.0,1.1414585798401102,0.6055624216591241,2
8.865866845558172,6.848237017160203,51.04366339098005,0.3428207725436747,0.0,0.2615230365072478,1.224681759757154,2
9.093452497729093,7.073363124432273,52.21850269451864,0.2946726248864545,0.0,1.2430904753250456,0.6155754162881818,2
9.299178426170922,7.12479460654273,53.47000209253977,0.304958921308546,0.0,1.5911101709391422,0.6498630710284868,2
9.268221430945616,6.803530952117153,53.67238001551135,0.4143504766125537,0.0,0.4269354771665305,1.850566670359845,2
8.48827602505892,6.92206900626473,48.53701248577509,0.2644138012529459,0.0,0.2193336090580043,0.5147126708431531,2
8.448091142151917,6.8946565397608985,48.31419546205918,0.2685495363825627,0.0,0.0897708028846763,0.574808443347424,2
5.974939595111194,6.056204696333396,53.69856885375694,0.1012489932518532,303.12248312963305,1693.7550337407338,1.8875906073332087,2
7.629875625518205,6.794024874896359,19.20919027837396,0.125298756255182,206.9335811100844,1652.9875625518207,1.153776125932771,2
6.915529095629919,6.598697522862201,17.077050129822776,0.0585096985433063,239.3174573779515,1661.4903014566935,1.306825426220485,2
6.521091678086325,6.465818758564744,38.38355419366263,0.1103515279681054,325.87881992026354,1648.2423601594728,1.068362482870512,2
6.98761105687103,6.815708292653273,25.30157328024152,0.1181268509478505,345.3171273696263,1609.3657452607474,0.3685834146934541,2
7.868089378418666,6.746382124316267,17.887103949776403,0.1276808937841866,142.61586782696003,1676.8089378418667,1.5825608811535998,2
6.875832606473423,6.533859923906593,15.985396678019155,0.0452775354911413,215.4995638840544,1674.7224645088586,1.5450043611594564,2
7.411703321492812,6.837659335701438,20.42004656571489,0.1231170332149281,265.8401031969408,1631.1703321492812,0.7610659786870617,2
6.518145434066039,6.4406411321574,24.186490980768863,0.0955008603817279,395.9358867842601,1538.75215095432,0.7512306414111207,2
6.094590342913378,6.145942757185034,50.3433624674707,0.1032431723818896,308.10793095472405,1683.7841380905518,1.7081144856299333,2
7.172357257741326,6.885528548451736,21.74841721953564,0.1207235725774132,330.4635404098418,1607.2357257741326,0.3302430639343879,2
6.042673821972121,6.107005366479091,51.79918824219844,0.1023778970328686,305.9447425821717,1688.1105148356569,1.7859892670418185,2
7.0230014930312255,6.774235771951002,20.032541058358703,0.0943338310104085,303.8008958187354,1625.6661689895914,0.661991041812646,2
7.1,6.9,22.15,0.12,350.0,1600.0,0.2,2
8.035994179001777,6.712801164199645,16.955232306540136,0.1293599417900177,97.28157166952002,1693.5994179001775,1.8847895222032,2
7.778122501536646,6.764375499692671,18.38642011647161,0.1267812250153664,166.90692458510546,1667.8122501536643,1.4206205027659635,2
6.602684225039556,6.527013168779668,36.09556318951578,0.1117114037506592,329.2785093766482,1641.4429812467038,0.9459736624406658,2
6.893139737328375,6.562128237636347,16.461342776530323,0.0510465791094584,225.8838423970253,1668.9534208905416,1.4411615760297474,2
6.446438690998896,6.384030545525445,24.43746458150386,0.0924816290946903,401.59694544745554,1531.204072736726,0.8191633453694664,2
7.016822475095244,6.764143375988899,19.86261806511921,0.0922741583650813,300.0934850571465,1627.7258416349189,0.699065149428535,2
8.09668327793468,6.700663344413064,16.61840780746253,0.1299668327793468,80.89551495763646,1699.668327793468,1.994029900282424,2
5.673498560758404,5.773814653230319,27.142755037345587,0.0599367815056169,462.6185346769681,1449.8419537640425,1.551422416123618,2
6.906584006785455,6.58408721108291,16.831060186600006,0.0555280022618182,233.95040407127283,1664.4719977381817,1.3604959592872716,2
7.1,6.9,22.15,0.12,350.0,1600.0,0.2,2
7.041007005013942,6.855755253760457,23.80426190106737,0.119016783416899,347.5419585422476,1604.9160829155048,0.2884894924790867,2
7.090682937189453,6.884782130742774,21.893780772709963,0.1168943123964844,344.409762313672,1603.1056876035157,0.2559023768632801,2
6.93374562336536,6.628451184830089,17.57800464254741,0.0645818744551201,250.2473740192162,1655.4181255448798,1.197526259807838,2
7.1,6.9,22.15,0.12,350.0,1600.0,0.2,2
7.637379190443855,6.7925241619112295,19.16754549303661,0.1253737919044385,204.90761858015912,1653.7379190443855,1.167282542798939,2
6.091057913673063,6.143293435254797,50.4424176707512,0.1031842985612177,307.96074640304425,1684.0785071939115,1.7134131294904065,2
7.089972040072033,6.8836209987843215,21.87423110198092,0.1166573466906778,343.9832240432201,1603.3426533093225,0.260167759567799,2
6.403171054790714,6.3498718853610905,24.5889013082325,0.0906598338859247,405.012811463891,1526.649584714812,0.8601537375666921,2
7.028878882647747,6.783835508324653,20.19416927281303,0.0962929608825821,307.327329588648,1623.7070391174177,0.6267267041135205,2
6.563272438211453,6.49745432865859,37.20073537848715,0.1110545406368575,327.6363515921439,1644.7272968157122,1.0050913426828196,2
8.120385967486465,6.936899842873936,76.81978248136735,0.0515802229110596,7.42098885444702,12.059106888476409,1.9913148328167047,2
8.390826328314215,7.095871847741396,80.55780808887033,0.04,2.2752101505735647,2.504551942718201,2.0,2
7.954419058823702,6.784512044919945,75.19330677647228,0.0757208641710977,6.213956791445113,10.097679786098308,1.973209351871677,2
7.185461446968056,6.078469146761579,67.65752218028695,0.1875692440773735,0.6215377961313218,1.0099989187133982,1.8893230669419696,2
8.072232053488996,6.920562437442297,71.05402220708619,0.1422143572088036,6.722320534889954,7.4702032750037235,1.6166961604669865,2
8.397104826651043,7.09869717199297,80.65512481309118,0.04,2.086855200468692,2.159234534192601,2.0,2
8.310811676692042,7.059865254511418,79.31758098872665,0.04,4.675649699238735,6.905357781937682,2.0,2
7.176083849406611,6.069858807182435,67.5656217241848,0.1889332582681292,0.5533370865935403,0.8991727657145034,1.888300056298903,2
8.198395303391733,7.008876712374213,77.51778604376979,0.0412837572866134,7.983953033917332,12.93054873079421,1.9951859101752,2
7.37693731320101,6.254278805757291,69.53398566936988,0.159718208988944,2.014089550552799,3.272895519648298,1.910211343258292,2
7.206644281587232,6.097918840366459,67.86511395955488,0.1844881044964025,0.7755947751798766,1.260341509667299,1.891633921627698,2
8.2,6.980658680934419,75.25269447475357,0.0455888226791581,7.441117732084184,13.0,2.0,2
8.2,6.989813571136248,75.98508569089985,0.043845034069286,7.615496593071394,13.0,2.0,2
8.072628217844214,6.9208397524909495,71.07431902755187,0.1418974257246293,6.726282178442133,7.487349268297553,1.61788465353264,2
8.480103671839881,6.907295320325377,64.52849531413891,0.1146943124906348,0.5305687509365189,1.0489100014984292,2.186735781226587,2
8.2,6.896098822360008,68.48790578880062,0.0616954624076175,5.830453759238245,13.0,2.0,2
8.35823693911652,6.951979788990609,70.21560950789575,0.0821965170977385,3.780348290226143,6.248557264361828,2.1054912927443463,2
9.001211717190474,6.985887388170068,50.62815407800408,0.26,0.0,0.1816536046210881,0.2423378354897965,2
9.099447342234749,6.999921048890678,51.057584096054754,0.26,0.0,0.1998973635578815,0.2002368533279656,2
8.532901936478178,6.918985990925454,48.58097132231889,0.26,0.0,0.09468178820309,0.4430420272236384,2
9.117514912597247,6.982485087402752,51.30696026762119,0.2740119300777981,0.0,0.2210178951166971,0.348876757076605,2
9.007079854988259,6.836615018126468,57.438979761892654,0.3101549456205972,0.0,0.3521239564964777,2.009845054379402,2
7.219536963678731,6.076845190936328,66.54506498353891,0.1931693163612153,0.0,0.0170767090969617,1.907322734555139,2
8.207887321578196,6.712213278157412,64.27185916037014,0.1366921530526745,0.0,0.1582696173683138,2.1332313877893023,2
9.2318001198606,7.099581850871074,58.07823545923364,0.2530545672473822,0.0,1.4640183888501306,1.2020907456446337,2
8.586568434378261,6.9236095730122535,62.94680181332768,0.1357397153415019,0.0,0.349527295744268,2.081952134938736,2
8.983004115070091,6.839624485616239,57.7315000018984,0.3011265431512838,0.0,0.3449012345210271,2.0188734568487163,2
8.5,6.9491795162859615,63.13115527807384,0.1363931720953202,0.0,0.1885247795332758,2.003281934856157,2
8.5,7.120786068154554,61.49517281692659,0.1935953560515178,0.0,0.1484832507639375,1.3168557273817865,2
8.319261223123656,6.869876870520609,63.187313126132345,0.1681970071670253,1.506156473969541,0.1445734417579209,1.868645575726701,2
7.851252587673495,6.4829480920758185,65.09211904835095,0.1570712807043717,0.0,0.1073217982390707,2.0517148771825133,2
8.979544433622097,6.8400569457972376,57.77353513149152,0.2998291626082865,0.0,0.3438633300866291,2.020170837391713,2
8.260217225067265,6.745853930400385,64.15150038234529,0.1337018728532991,0.0,0.1657453178667521,2.1451925085868035,2
9.093310254894098,6.825836218138238,56.39128040303672,0.3424913455852862,0.0,0.377993076468229,1.9775086544147136,2
7.897359659363185,6.436831591235823,54.73005992995581,0.149471931872637,156.89904759331276,2400.0,1.4421122725094515,2
7.5376281400872465,6.005153768104695,57.19062352180323,0.0775256280174493,333.8869550770748,2400.0,1.7298974879302027,2
8.168343389860125,6.8,55.44578169230898,0.21,7.050301695803758,2400.0,1.1050301695803757,2
8.47524706368254,6.52475293631746,32.11280669609838,0.1480694106714284,243.3362394485718,2262.37646815873,1.75049412736508,2
8.174362385437908,6.8,54.916110081464126,0.21,7.23087156313723,2400.0,1.1230871563137228,2
7.774643503730016,6.28957220447602,55.569438434486685,0.1249287007460032,217.275396164832,2400.0,1.540285197015987,2
7.631426030400583,6.528073318887236,52.02715245122848,0.1976396963130561,80.18417353175204,2400.0,1.3977648589911014,2
8.274837524942818,7.174187624714091,56.656323831946494,0.2025162475057181,8.0,2400.0,1.0503249501143634,2
7.937964995493125,6.48555799459175,54.45231943082702,0.1575929990986251,136.92122221738228,2400.0,1.4096280036054996,2
6.1720501952905895,5.8301109629650645,50.40280369562779,0.1659141346802302,265.4614534674557,2400.0,1.905373845116317,2
8.556728084562645,6.4432719154373554,26.03024848739854,0.1297361809734048,313.0025123010616,2221.6359577186777,1.9134561691252905,2
8.003558684777214,6.564270421732656,54.003658596123856,0.1707117369554428,104.64912708961064,2400.0,1.357153052178229,2
6.788154326482234,6.124769460491503,51.088554380780224,0.1793077027496137,187.24301594225548,2400.0,1.6910767560061797,2
8.9,7.036140234920397,53.40701174601988,0.1373675265287807,23.0,130.87717641719965,2.0,2
8.273540640637393,6.783331627250974,53.72645935936261,0.1917996458964236,25.74075969721141,130.0,2.0,2
7.758685232797964,6.580607310414199,54.24131476720204,0.2754636496703307,27.993252106508905,130.0,2.0,2
7.8449228050401345,6.614563354484553,54.155077194959865,0.2614500441809782,27.615962727949416,130.0,2.0,2
7.900478928949427,6.5501197322373566,54.099521071050575,0.2524221740457181,27.37290468584625,130.0,2.0,2
8.44793461814009,6.686983654535022,53.55206538185991,0.1634606245522353,24.977786045637107,130.0,2.0,2
8.9,6.886945738369913,53.1,0.09,23.0,130.0,2.0,2
8.735286168479542,6.758821542119885,53.26471383152046,0.1167659976220744,23.720623012902003,130.0,2.0,2
6.921465769349599,6.202809771795664,55.71657987151761,0.0809074897523039,285.61954359132795,392.1465769349599,2.0,2
8.050388879679128,6.305738871390342,44.63389045454835,0.2053499917112146,300.0,600.7777593582547,2.0,2
8.070876563234565,6.344665470145674,41.15098425012388,0.2237889069111089,300.0,641.7531264691308,2.0,2
7.925316942560938,6.307087974670781,41.97264703166104,0.1400845180162502,257.67960078453166,500.0,2.0,2
8.032443822863506,6.271643263440662,47.68455011320388,0.1891994405771559,300.0,564.8876457270133,2.0,2
7.899735398821965,6.340343981531444,38.12688828956883,0.1332627730191908,243.1833926657805,500.0,2.0,2
7.971683349278062,6.191722889079476,53.53207708573909,0.1618019686823051,298.455455415167,496.1386385379176,1.9922772770758352,2
7.624847339886315,5.967856010290257,57.59951755951504,0.1838733510981436,279.53712763016256,448.84281907540645,1.897685638150813,2
6.795043139722949,6.20196695426482,56.01156600731312,0.0716364969130163,283.9339085296393,379.504313972295,2.0,2
8.089729849574974,6.38048671419245,37.945925572254446,0.2407568646174764,300.0,679.4596991499477,2.0,2
7.222672526546109,6.204817816843641,55.01376410472575,0.1029959852800479,289.6356336872814,422.2672526546109,2.0,2
7.498948135258858,5.8865937963943535,59.07597186832794,0.1918851186653454,272.6698982868468,431.6747457171169,1.863349491434234,2
7.966092919430693,6.188114520723447,53.59763758122188,0.1621577233089559,298.1505228780378,495.37630719509445,1.990752614390189,2
8.087920433758537,6.377048824141223,38.2535262610485,0.2391283903826844,300.0,675.8408675170765,2.0,2
7.996096935972238,6.21507398323609,52.61323937449314,0.1589591829259302,297.78826371760164,500.0,2.0,2
7.716574975936936,6.578452531281982,10.591771382519449,0.084419993583183,139.392486364264,500.0,2.0,2
8.04892162486881,6.3029510872507375,44.88332377230246,0.2040294623819281,300.0,597.8432497376182,2.0,2
8.034193449357472,6.274967553779198,47.38711360922965,0.1907741044217254,300.0,568.3868987149453,2.0,2
6.61367234773601,6.200757815651573,56.43476452194931,0.0583359721673073,281.5156313031468,361.367234773601,2.0,2
8.00243909931101,6.214634288690919,52.78535311712836,0.1621951893799087,300.0,504.87819862201934,2.0,2
7.825572531539274,6.436755708998944,26.97773724140417,0.113486008410473,201.1577678722552,500.0,2.0,2
8.054893252449933,6.314297179654874,43.86814708351126,0.2094039272049404,300.0,609.7865048998675,2.0,2
6.24125244133252,6.200887384557236,173.48567893640245,0.7435776589703252,93.15922407268292,310.9660200605691,2.0,2
6.471776174485232,6.297288218421096,162.48340985411394,0.565445683352321,105.73324588101264,321.44437156751053,2.0,2
6.717490406538147,6.400041442734134,150.75613968795207,0.3755755949477953,119.1358403566262,332.61320029718854,2.0,2
6.79984431657012,6.434480350565687,146.8256121636988,0.3119384826503616,123.62787181291566,336.35655984409635,2.0,2
6.001218659801186,6.100501801094605,184.9148371856583,0.9294050072735388,80.0,299.9569884776052,2.0,2
7.686336174163827,6.66211205805461,36.69610201659228,0.1898857902280979,70.63146569908984,281.2629313981797,2.0,2
6.180977909632094,6.167455402681052,164.4836860626163,0.8576088361471625,75.06423882821562,300.0,2.0,2
6.420444781600247,6.240148260533415,148.02421726260053,0.7454714569643363,77.6641956577764,295.32839131555284,2.0,2
6.447904857679542,6.284431411985693,153.69935465157084,0.711317040074106,80.0,284.1915932583691,2.0,2
6.041602150207239,6.117397262813936,183.01444283101816,0.89785288393077,82.26920819312213,301.89100682760176,2.0,2
6.209188610103553,6.186136486513227,170.3814077174694,0.8278667374200304,80.0,292.6168725845805,2.0,2
6.986349922944162,6.514266967636548,52.73047533318788,0.0324215701208125,80.0,230.95550539390865,2.0,2
6.315216737377286,6.23239102969846,142.72943551770595,0.6431527689866697,80.0,277.93482838359,2.0,2
6.207541962610289,6.169180654203429,166.7478373993285,0.8389121386321511,78.8469890966095,297.69397819321904,2.0,2
6.192584270114322,6.164194756704774,168.06328335605713,0.8454769036720476,78.93008738825377,297.8601747765075,2.0,2
6.791405964436969,6.394978586744688,95.2833420315545,0.6134376142252124,58.41620096990084,300.0,2.0,2
6.940025530435904,6.450373152253382,78.43528759512968,0.553989787825638,54.36294007902077,300.0,2.0,2
6.25695229950847,6.207919965793557,150.54269663591418,0.6961734074472925,80.0,282.0133390344071,2.0,2
6.023000463568758,6.109618375674208,183.90225060240016,0.9122269145150504,81.2545707401141,301.04547561676173,2.0,2
6.379253031357105,6.256163012911749,158.49690580869174,0.7448352846903548,80.0,286.61459889327864,2.0,2
6.062167259876433,6.12317143322667,177.95249335764436,0.9051330960494268,78.30452927609728,300.0,2.0,2
6.113734430293046,6.142391924018317,172.1066514022338,0.8845062278827818,76.89815190109876,300.0,2.0,2
6.360960555801935,6.215754059923821,118.80949425936588,0.9961633417249334,84.31508119847642,800.0,2.0,2
6.098893882120122,6.114959185430816,133.8480895337222,1.1614669358934613,82.29918370861633,800.0,2.0,2
6.780297169198304,6.128986469631355,82.99833321034919,0.6586325227759326,85.15945878525423,748.4054121474577,2.0,2
6.408385007817257,6.126746876628595,118.35000458047388,1.012853308167937,77.4650624674281,800.0,2.0,2
7.022698491433832,6.470268650551474,80.8359173377201,0.578759413095583,89.40537301102948,800.0,2.0,2
8.155454316608289,6.996538364718891,61.13035838171456,0.2628672384884825,9.33637050175136,800.0,2.0,2
7.273695873027211,6.623486715511513,94.77283438296178,0.6698326739874407,35.78912380918365,800.0,2.0,2
6.225308790384863,6.148858076634702,103.50718507369024,0.9034257700958936,90.63271975962158,800.0,2.0,2
6.295490946645156,6.190573441017368,122.56644260020872,1.037459556731517,83.81146882034736,800.0,2.0,2
6.582519337974544,6.102963070786124,96.7178690815553,0.7981179405863741,84.11852283144496,758.8147716855503,2.0,2
7.546190373123865,6.363789661067472,57.2877833090192,0.3823195015605245,72.72420677865055,800.0,2.0,2
6.658114091485792,6.1129097488797095,91.47398039061716,0.7448037460047573,84.51638995518837,754.8361004481162,2.0,2
8.027497860915334,6.942402941156487,66.01238930661498,0.3219240641929231,13.175064172540004,800.0,2.0,2
7.593780093267693,6.236023696482591,26.56830721437794,0.0849129868533116,89.44094785930365,705.5905214069635,2.0,2
6.673459998785228,6.369540768716827,117.67414158480976,0.9468646159452794,53.79620003644316,800.0,2.0,2
7.257805651576769,6.616763929513248,95.37910744753252,0.6771666223491839,36.26583045269695,800.0,2.0,2
6.047146995764668,6.1045621905158205,141.5703915462096,1.2359321558009229,72.58559012705997,800.0,2.0,2
6.321219524192533,6.2205159525429945,131.11347046157718,1.1094371426803693,64.363414274224,800.0,2.0,2
6.875010993446416,6.454812343381176,109.98419594235212,0.8538410799478079,47.74967019660751,800.0,2.0,2
6.047443259082135,6.086605140678747,123.36883606916165,1.090184577963759,86.18608147705336,800.0,2.0,2
7.465464932498564,6.219140122697179,35.46932731404702,0.1754089423431184,88.76560490788718,712.3439509211282,2.0,2
5.989943507270918,6.0664802275448215,129.78964168808085,1.1505593173655364,84.74858768177295,800.0,2.0,2
6.389905260602218,6.223179063163232,32.99218842307455,0.0564528657242473,229.235906801902,1700.0,2.0,2
7.587409012597838,6.41,15.535387949241665,0.0866269164505863,115.4870683586112,1700.0,2.0,2
7.6994230806090975,6.41,15.76803255203428,0.0961050298976928,107.732248265524,1700.0,2.0,2
7.297990180644459,6.41,14.93428729826157,0.0621376306699157,135.5237567246144,1700.0,2.0,2
7.669099068724728,6.575128823057698,24.937558172804053,0.141673869621462,65.70811175303258,1700.0,2.0,2
7.538814896401303,6.41,15.4344617079104,0.0825151066185718,118.85127640298673,1700.0,2.0,2
6.8,6.405604922195525,15.394326453521677,0.0419753890223775,104.07383293286723,1700.0,2.0,2
6.739483429353167,6.382431340038665,16.717382566780334,0.0253792507241629,178.74128242676477,1700.0,2.0,2
6.8,6.405353105315549,15.479944192713562,0.0432344734222582,100.29657973322524,1700.0,2.0,2
7.866956593060449,6.41,16.115986770202472,0.1102809424897303,96.13377432658427,1700.0,2.0,2
7.414541018221315,6.52676279346205,21.704670931410707,0.1060357425509841,96.25507781344214,1700.0,2.0,2
7.632162453729118,6.568110866208532,24.468463162359804,0.1365027435220766,70.1405055525058,1700.0,2.0,2
6.355389496460625,6.207455215054285,34.59908899811091,0.0595209336479444,234.22151717790973,1700.0,2.0,2
6.8,6.408815382949055,14.302769797321238,0.025923085254724,152.23074423582773,1700.0,2.0,2
6.817731799586645,6.4139555552924055,13.936827583756878,0.0215003830419469,168.7724138747707,1700.0,2.0,2
6.8,6.4069678045328144,14.930946458843213,0.0351609773359295,124.51706799221132,1700.0,2.0,2
7.70738761294713,6.41,15.78457427304404,0.0967789518647571,107.18085756519868,1700.0,2.0,2
7.8273378751242015,6.639175372143091,16.033701740642574,0.1069285894335863,98.87660864524756,1700.0,2.0,2
7.095752834620329,6.466193038577862,17.656060999678186,0.0614053968468461,134.50965984556046,1700.0,2.0,2
6.353911471205078,6.206781892437869,34.667899285008055,0.0596523136706597,234.4350097148221,1700.0,2.0,2
6.420992986009327,6.237341249182027,31.54488209578802,0.0536895123547265,224.74545757643065,1700.0,2.0,2
7.2105227843514275,6.487999329026772,19.113639361263136,0.0774731898091999,120.73726587782866,1700.0,2.0,2
7.03134871320015,6.44626974264003,19.4515430327614,0.0908213841880135,26.940461396004515,1700.0,2.0,2
6.977282436538296,6.440911331508838,17.20454022647938,0.0781822663017675,28.182266301767505,1700.0,2.0,2
6.996688558231213,6.4393377116462425,19.129203591550283,0.0877019702408091,25.90065674693639,1700.0,2.0,2
6.87193210331235,6.400553323871634,17.26126732898566,0.0733199432298007,23.319943229800767,1700.0,2.0,2
7.05756996437065,6.459439222547074,17.1613084807235,0.0818878445094146,31.88784450941462,1700.0,2.0,2
6.809200897625379,6.401840179525077,17.38556834791603,0.0708280807862841,20.276026928761382,1700.0,2.0,2
7.615435920826771,6.40627258400636,16.860919119554815,0.1076355040381586,57.63550403815869,1700.0,2.0,2
7.211288029603987,6.494912622216305,17.07853721482862,0.0889825244432609,38.98252444326097,1700.0,2.0,2
6.994628942285382,6.983886826856145,107.51051474927444,0.0982211966313803,29.731447114269088,1700.0,1.0268552885730915,2
7.051832166009187,6.458115115232889,17.16439806445659,0.0816230230465778,31.62302304657787,1700.0,2.0,2
6.8,6.403458285703096,16.124182860947382,0.0527085714845203,71.87428554643908,1700.0,2.0,2
7.265193506233992,6.507352347592461,17.049511188950927,0.091470469518492,41.470469518492,1700.0,2.0,2
6.8,6.400084514960625,17.271264913387636,0.0695774251968769,21.26772440936908,1700.0,2.0,2
7.1140317144482745,6.587445567127621,57.04925312783004,0.1067841590607891,38.73108214347687,1100.0,1.404162353341984,2
