17_OD_mgl_02,18_PH,50_Condutivida_de_Eletrica_us_cm_a_20c,13_Nitratos_mgl_n),46_Coliformes_Fecais_nmp_100ml,47_Coliformes_Totais_nmp_100ml,7_DBO_mgl_02)
4.1,7.0,232.0,0.27,3500.0,35000.0,12.0
2.2,7.1,364.0,0.09,160000.0,160000.0,14.0
0.9,7.0,468.0,0.1,3500.0,24000.0,9.0
0.9,7.0,468.0,0.15,90.0,350.0,9.0
0.5,7.5,344.0,0.06,160000.0,160000.0,33.0
0.0,7.2,492.0,0.08,160000.0,160000.0,46.0
0.5,7.4,528.0,0.07,160000.0,160000.0,42.0
2.1,7.4,206.0,0.35,160000.0,160000.0,18.0
2.1,7.4,206.0,0.35,160000.0,160000.0,18.0
0.5,7.5,344.0,0.06,160000.0,160000.0,33.0
0.0,7.2,492.0,0.08,160000.0,160000.0,46.0
0.5,7.4,528.0,0.07,160000.0,160000.0,42.0
1.6,7.1,468.0,0.08,160000.0,160000.0,17.0
0.5,7.2,539.0,0.06,160000.0,160000.0,35.0
2.7,7.4,278.0,0.57,160000.0,160000.0,17.0
2.7,6.6,221.0,0.25,160000.0,160000.0,15.0
0.5,7.0,310.0,0.02,90000.0,160000.0,16.0
6.9,7.4,68.7,0.4,2800.0,160000.0,3.0
9.2,7.8,86.7,0.52,5000.0,16000.0,2.0
7.1,7.2,97.5,0.35,5000.0,5000.0,3.0
6.4,7.3,69.4,0.48,1700.0,3500.0,3.0
6.7,7.2,66.7,0.18,8000.0,24000.0,2.0
7.4,7.2,103.4,0.61,1100.0,5000.0,2.0
5.6,6.6,99.9,0.86,5000.0,30000.0,3.0
7.3,6.6,46.9,0.22,50000.0,50000.0,3.0
7.3,6.8,46.8,0.24,50000.0,90000.0,2.0
7.7,7.4,84.0,0.52,5000.0,13000.0,4.0
6.8,7.0,79.4,0.62,13000.0,24000.0,2.0
7.7,7.26,84.0,0.52,5000.0,13000.0,4.0
5.7,6.99,86.1,0.018,160000.0,160000.0,4.0
7.1,7.21,68.3,0.39,3000.0,11000.0,2.0
7.4,7.02,100.8,0.35,11000.0,50000.0,2.0
6.7,6.79,139.2,0.35,22000.0,50000.0,3.0
6.7,7.11,139.2,0.35,22000.0,50000.0,3.0
5.7,7.31,86.1,0.57,160000.0,160000.0,4.0
7.1,7.78,68.3,0.39,3000.0,11000.0,2.0
7.4,7.52,100.8,0.35,11000.0,50000.0,2.0
7.3,6.98,62.4,0.17,17000.0,50000.0,3.0
7.3,7.06,63.4,0.26,11000.0,17000.0,2.0
7.4,7.1,85.4,0.81,30000.0,30000.0,3.0
7.2,6.82,91.0,0.63,1300.0,8000.0,2.0
7.3,7.33,62.4,0.17,17000.0,50000.0,3.0
7.3,7.66,63.4,0.26,11000.0,17000.0,2.0
7.4,7.2,85.4,0.81,30000.0,30000.0,3.0
7.2,7.41,91.0,0.63,1300.0,8000.0,2.0
6.9,7.1,62.9,0.25,3000.0,3000.0,2.0
7.0,6.6,84.6,0.5,2300.0,5000.0,2.0
7.3,7.0,58.8,0.3,13000.0,24000.0,2.0
7.6,6.9,90.8,0.49,3000.0,5000.0,2.0
7.3,7.0,58.8,0.3,13000.0,24000.0,2.0
6.9,7.1,62.9,0.25,3000.0,3000.0,2.0
7.6,6.9,90.8,0.49,3000.0,5000.0,2.0
7.0,6.6,84.6,0.5,2300.0,5000.0,2.0
6.6,7.1,47.7,0.25,11000.0,30000.0,2.0
7.3,7.4,58.1,0.4,11000.0,22000.0,2.0
8.4,7.1,76.1,0.51,13000.0,30000.0,2.0
7.4,7.2,82.9,0.66,5000.0,17000.0,3.0
6.6,7.1,47.7,0.25,11000.0,30000.0,2.0
7.3,7.4,58.1,0.4,11000.0,22000.0,2.0
8.4,7.1,76.1,0.51,13000.0,30000.0,2.0
7.4,7.2,82.9,0.66,5000.0,17000.0,3.0
7.7,6.9,80.8,0.19,140.0,140.0,2.0
6.9,7.3,93.0,0.36,50000.0,160000.0,2.0
6.9,7.1,91.5,0.4,17000.0,50000.0,3.0
7.3,6.5,59.8,0.19,14000.0,28000.0,2.0
7.6,7.0,62.3,0.18,24000.0,90000.0,2.0
5.6,7.5,117.8,0.28,2800.0,90000.0,6.0
7.2,7.7,130.0,0.4,110.0,28000.0,2.0
6.4,7.2,116.0,0.15,1100.0,2800.0,2.0
6.8,6.7,144.8,0.14,500.0,1300.0,2.0
6.3,7.3,117.0,0.1,240.0,300.0,2.0
7.3,6.9,169.0,0.16,110.0,300.0,2.0
5.8,6.4,60.0,0.01,1100.0,1700.0,2.0
6.4,6.7,130.0,0.09,500.0,2300.0,2.0
6.8,7.6,160.3,0.16,30.0,110.0,3.0
6.5,7.2,147.2,0.1,170.0,900.0,2.0
6.1,7.3,127.8,0.3,220.0,1300.0,2.0
6.8,7.38,134.0,0.18,220.0,1100.0,2.0
7.6,7.4,222.0,0.18,300.0,500.0,2.0
6.4,7.22,152.9,0.09,220.0,13000.0,2.0
6.2,6.87,97.1,0.09,3000.0,8000.0,2.0
6.7,7.23,119.9,0.19,280.0,1100.0,3.0
6.9,7.38,117.5,0.34,170.0,220.0,2.0
6.1,7.0,108.0,0.22,1300.0,3000.0,2.0
6.9,6.8,114.0,0.2,130.0,1100.0,2.0
6.5,6.9,191.0,0.15,50.0,1100.0,2.0
6.2,7.1,62.5,0.08,2800.0,7000.0,2.0
6.6,7.4,113.8,0.18,300.0,1100.0,2.0
8.2,7.6,148.0,0.21,130.0,800.0,2.0
5.9,7.4,160.0,0.18,170.0,1100.0,4.0
5.5,6.9,64.8,0.13,1300.0,2300.0,2.0
7.2,7.2,142.0,0.22,50.0,140.0,2.0
6.0,6.8,103.0,0.1,1700.0,5000.0,2.0
8.0,6.8,127.0,0.23,2.0,30.0,2.0
7.1,7.1,106.0,0.07,2200.0,24000.0,2.0
7.1,7.5,68.7,0.45,300.0,1100.0,3.0
9.1,8.8,85.0,0.3,240.0,240.0,2.0
6.7,7.0,87.1,0.26,130.0,240.0,2.0
6.1,7.5,76.7,0.0,1700.0,5000.0,2.0
6.6,7.4,77.0,0.23,170.0,350.0,2.0
7.5,7.2,103.0,0.52,50.0,70.0,2.0
7.1,7.1,112.5,0.89,220.0,350.0,2.0
5.6,6.7,49.1,0.1,17000.0,50000.0,2.0
6.8,6.9,49.0,0.24,3000.0,3000.0,2.0
8.1,7.6,82.1,0.63,140.0,220.0,3.0
9.4,8.3,77.9,0.22,23.0,300.0,3.0
6.8,7.16,78.1,0.96,170.0,3000.0,2.0
6.8,7.41,83.5,0.65,500.0,3000.0,2.0
7.7,7.22,102.9,1.32,80.0,130.0,2.0
7.9,7.06,55.1,0.08,220.0,1100.0,2.0
6.8,6.88,62.8,0.14,2300.0,8000.0,2.0
6.9,7.14,74.7,0.52,500.0,1100.0,2.0
7.2,7.49,91.8,1.0,23.0,50.0,2.0
6.9,7.0,64.6,0.37,500.0,2200.0,2.0
7.1,6.9,70.8,0.99,800.0,1300.0,2.0
8.1,8.3,86.5,0.67,30.0,1100.0,2.0
6.4,6.7,94.8,1.23,140.0,140.0,3.0
5.8,6.9,47.4,0.21,8000.0,17000.0,2.0
7.8,7.4,56.3,0.53,500.0,1.7,2.0
10.0,8.6,82.6,0.59,50.0,230.0,2.0
8.2,8.2,86.1,0.39,80.0,350.0,6.0
6.3,7.2,96.8,0.37,3000.0,30000.0,3.0
9.6,8.4,97.6,0.77,2.0,2.0,5.0
6.2,6.5,60.2,0.23,350.0,1400.0,2.0
8.7,6.9,81.9,0.72,40.0,40.0,2.0
7.9,6.9,66.2,0.15,230.0,700.0,2.0
7.0,7.4,45.7,0.15,900.0,1700.0,2.0
8.0,7.7,56.3,0.14,500.0,500.0,2.0
7.1,7.1,55.7,0.15,1700.0,1700.0,2.0
6.4,7.3,43.7,0.16,11000.0,90000.0,4.0
7.9,7.0,42.2,0.07,800.0,3000.0,2.0
7.3,7.1,54.4,0.16,500.0,800.0,2.0
6.5,6.9,63.5,0.16,500.0,1100.0,2.0
6.5,6.3,23.4,0.01,13000.0,50000.0,2.0
6.6,6.7,44.7,0.06,1700.0,3000.0,2.0
8.3,7.3,46.0,0.08,1100.0,2200.0,2.0
8.2,6.3,45.1,0.14,8000.0,8000.0,2.0
7.1,7.5,52.7,0.07,1100.0,1700.0,2.0
7.9,7.1,48.9,0.09,600.0,900.0,2.0
7.0,6.0,31.3,0.1,14000.0,22000.0,2.0
7.6,6.9,49.2,0.09,1700.0,5000.0,2.0
9.0,7.5,57.4,0.34,0.007,0.0,2.9
7.9,7.6,60.7,0.29,0.0,0.52,1.4
9.3,6.8,53.88,0.42,0.0,0.44,1.9
9.3,6.8,53.88,0.42,0.0,0.44,1.9
8.3,7.3,58.0,0.2,8.0,2400.0,1.0
8.9,7.6,56.77,2.44,2.0,2200.0,3.13
8.82,7.8,50.0,0.82,790.0,1700.0,1.53
8.23,7.5,46.15,0.22,790.0,0.0,4.7
7.77,7.4,74.57,0.009,1100.0,2400.0,1.28
8.48,7.2,61.36,0.36,1100.0,2400.0,2.77
8.08,6.9,68.0,0.31,2400.0,2400.0,1.87
7.92,6.9,55.93,0.14,2300.0,21000.0,6.3
6.3,6.5,48.0,0.12,90.0,500.0,4.53
8.1,7.49,66.2,0.45,1400.0,8000.0,2.37
7.3,7.57,79.7,0.45,2700.0,11000.0,4.8
6.5,7.2,66.5,0.46,5000.0,17000.0,2.0
7.1,7.3,122.9,0.44,2200.0,8000.0,3.0
9.0,7.3,95.0,0.57,3000.0,9000.0,2.0
9.0,7.3,95.0,0.57,3000.0,9000.0,2.0
6.2,7.3,69.0,0.59,7000.0,14000.0,4.0
6.2,7.1,63.8,0.23,500.0,500.0,2.0
7.5,7.1,93.1,0.97,240.0,5000.0,2.0
5.7,6.5,128.1,0.74,5000.0,5000.0,2.0
6.7,6.7,62.2,0.12,9000.0,90000.0,3.0
6.7,6.7,62.2,0.3,5000.0,11000.0,3.0
6.9,7.0,73.6,0.9,170.0,1300.0,2.0
6.8,7.5,77.8,0.97,500.0,5000.0,2.0
6.9,7.25,73.6,0.9,170.0,1300.0,2.0
6.0,7.11,73.9,0.65,1300.0,8000.0,2.0
7.7,6.9,94.0,1.53,500.0,900.0,2.0
6.5,6.93,148.7,0.78,3000.0,13000.0,2.0
6.0,7.0,65.3,0.74,5000.0,24000.0,2.0
6.0,7.5,65.3,0.74,5000.0,24000.0,2.0
6.0,7.9,73.9,0.65,1300.0,8000.0,2.0
7.7,7.69,94.0,1.53,500.0,900.0,2.0
6.5,6.96,148.7,0.78,3000.0,13000.0,2.0
6.4,6.86,60.8,0.04,1300.0,5000.0,3.0
6.4,6.93,64.8,0.8,2300.0,11000.0,2.0
6.9,7.1,82.6,1.4,1300.0,5000.0,2.0
8.0,7.7,90.7,1.04,500.0,800.0,3.0
6.9,7.22,82.6,1.4,1300.0,5000.0,2.0
8.0,7.76,90.7,1.04,500.0,800.0,3.0
6.4,7.78,60.8,0.04,1300.0,5000.0,3.0
6.4,7.48,64.8,0.8,2300.0,11000.0,2.0
7.2,6.4,92.2,1.1,1300.0,17000.0,2.0
5.9,6.4,102.0,1.06,1300.0,3000.0,3.0
6.1,6.9,59.7,0.5,5000.0,8000.0,2.0
6.8,6.9,66.1,0.64,500.0,1700.0,2.0
6.1,6.9,59.7,0.5,5000.0,8000.0,2.0
6.8,6.9,66.1,0.64,500.0,1700.0,2.0
7.2,6.4,92.2,1.1,1300.0,17000.0,2.0
5.9,6.4,102.0,1.06,1300.0,3000.0,3.0
6.4,7.4,58.7,0.66,2300.0,2300.0,2.0
8.2,7.2,76.1,0.2,280.0,350.0,2.0
6.6,7.2,81.6,1.05,220.0,1700.0,3.0
6.0,7.3,47.1,0.29,13000.0,24000.0,2.0
6.0,7.3,47.1,0.29,13000.0,24000.0,2.0
6.4,7.4,58.7,0.66,2300.0,2300.0,2.0
8.2,7.2,76.1,0.2,280.0,350.0,2.0
6.6,7.2,81.6,1.05,220.0,1700.0,3.0
7.1,7.3,97.2,0.91,70.0,11000.0,2.0
6.2,7.3,73.0,0.66,7000.0,17000.0,4.0
6.2,6.5,58.0,0.29,3000.0,17000.0,3.0
6.5,6.8,85.0,0.56,11000.0,22000.0,2.0
6.7,7.4,65.5,0.5,800.0,5000.0,2.0
6.7,7.4,65.5,0.5,800.0,5000.0,2.0
7.9,8.6,87.0,0.39,170.0,9000.0,2.0
7.9,8.6,87.0,0.39,170.0,9000.0,2.0
7.1,7.1,319.0,0.21,500.0,2400.0,5.0
7.1,7.1,319.0,0.21,500.0,2400.0,5.0
6.1,4.2,72.8,0.01,1100.0,2200.0,2.0
6.4,7.3,76.5,0.23,800.0,1700.0,2.0
6.4,7.3,76.5,0.23,800.0,1700.0,2.0
7.4,7.2,93.3,1.67,240.0,500.0,2.0
7.4,7.2,93.3,1.67,240.0,500.0,2.0
6.8,6.9,98.3,1.07,280.0,350.0,2.0
6.8,6.9,98.3,1.07,280.0,350.0,2.0
6.1,4.2,72.8,0.01,1100.0,2200.0,2.0
6.4,6.6,45.9,0.1,13000.0,24000.0,2.0
7.7,7.5,84.5,0.57,50.0,350.0,2.0
6.7,6.9,52.0,0.2,2300.0,3000.0,2.0
7.4,7.3,73.8,0.23,170.0,2400.0,2.0
7.7,7.5,84.5,0.57,50.0,350.0,2.0
6.4,6.6,45.9,0.1,13000.0,24000.0,2.0
7.4,7.3,73.8,0.23,170.0,2400.0,2.0
6.7,6.9,52.0,0.2,2300.0,3000.0,2.0
6.1,7.22,69.7,1.03,1300.0,7000.0,2.0
6.6,7.3,78.9,0.42,280.0,9000.0,2.0
6.6,7.3,78.9,0.42,280.0,9000.0,2.0
8.0,7.46,97.3,1.42,170.0,350.0,3.0
8.0,7.46,97.3,1.42,170.0,350.0,3.0
7.7,7.02,69.7,0.18,800.0,1100.0,2.0
7.7,7.02,69.7,0.18,800.0,1100.0,2.0
6.1,7.22,69.7,1.03,1300.0,7000.0,2.0
6.7,6.95,66.2,0.11,2200.0,13000.0,2.0
6.7,6.95,66.2,0.11,2200.0,13000.0,2.0
6.9,6.98,69.2,0.31,1400.0,5000.0,3.0
6.9,6.98,69.2,0.31,1400.0,5000.0,3.0
6.7,7.16,83.8,1.31,230.0,300.0,2.0
6.7,7.16,83.8,1.31,230.0,300.0,2.0
6.7,7.0,49.3,0.39,700.0,1700.0,2.0
7.3,7.1,81.1,0.91,50.0,2300.0,2.0
7.0,7.1,64.9,0.15,1100.0,5000.0,2.0
6.7,6.8,91.0,0.91,900.0,900.0,2.0
7.3,7.1,81.1,0.91,50.0,2300.0,2.0
6.7,7.0,49.3,0.39,700.0,1700.0,2.0
6.7,6.8,91.0,0.91,900.0,900.0,2.0
7.0,7.1,64.9,0.15,1100.0,5000.0,2.0
6.5,7.1,49.5,0.23,1700.0,11000.0,2.0
6.5,7.1,49.5,0.23,1700.0,11000.0,2.0
6.7,7.2,64.2,0.5,800.0,1300.0,2.0
6.7,7.2,64.2,0.5,800.0,1300.0,2.0
9.2,7.8,74.9,0.79,50.0,500.0,2.0
9.2,7.8,74.9,0.79,50.0,500.0,2.0
7.2,7.4,84.3,0.49,220.0,1300.0,3.0
7.2,7.4,84.3,0.49,220.0,1300.0,3.0
8.2,6.7,83.0,0.78,40.0,40.0,2.0
6.1,7.1,73.0,0.54,3000.0,11000.0,3.0
7.8,7.3,94.5,1.36,200.0,1700.0,2.0
6.3,6.6,66.3,0.19,280.0,3000.0,2.0
7.9,7.0,66.0,0.15,1400.0,24000.0,2.0
7.2,7.1,73.2,0.2,2200.0,8000.0,2.0
6.2,6.6,75.8,0.12,50.0,80.0,2.0
6.6,6.7,44.9,0.05,5000.0,13000.0,3.0
6.5,6.9,147.0,0.07,13000.0,50000.0,3.0
6.6,6.7,44.9,0.05,5000.0,13000.0,3.0
6.5,6.9,147.0,0.07,13000.0,50000.0,3.0
7.2,7.1,73.2,0.2,2200.0,8000.0,2.0
6.2,6.6,75.8,0.12,50.0,80.0,2.0
6.1,7.0,84.0,0.37,700.0,17000.0,2.0
5.8,6.83,80.8,0.34,220.0,800.0,2.0
6.8,6.72,89.2,0.48,70.0,70.0,2.0
6.2,6.52,89.1,0.23,300.0,800.0,2.0
6.1,7.0,84.0,0.37,700.0,17000.0,2.0
5.8,6.83,80.8,0.34,220.0,800.0,2.0
6.8,6.72,89.2,0.48,70.0,70.0,2.0
6.2,6.52,89.1,0.23,300.0,800.0,2.0
6.5,6.76,80.0,0.02,3000.0,13000.0,2.0
7.2,6.87,77.4,0.26,7000.0,17000.0,2.0
6.9,6.88,83.4,0.38,110.0,1400.0,2.0
6.1,6.59,89.1,0.56,80.0,230.0,2.0
6.5,6.76,80.0,0.02,3000.0,13000.0,2.0
7.2,6.87,77.4,0.26,7000.0,17000.0,2.0
6.9,6.88,83.4,0.38,110.0,1400.0,2.0
6.1,6.59,89.1,0.56,80.0,230.0,2.0
5.7,6.6,88.9,0.26,23.0,70.0,2.0
7.0,6.7,78.1,0.32,90.0,220.0,2.0
6.8,7.0,81.0,0.32,5000.0,5000.0,2.0
7.4,7.0,66.8,0.46,8000.0,8000.0,2.0
6.8,7.0,81.0,0.32,5000.0,5000.0,2.0
7.4,7.0,66.8,0.46,8000.0,8000.0,2.0
5.7,6.6,88.9,0.26,23.0,70.0,2.0
7.0,6.7,78.1,0.32,90.0,220.0,2.0
7.3,7.4,74.2,0.27,11000.0,14000.0,2.0
7.3,7.2,78.1,0.73,80.0,80.0,2.0
5.3,7.0,90.5,0.38,70.0,220.0,2.0
6.5,7.4,68.1,0.2,5000.0,14000.0,2.0
6.5,7.4,68.1,0.2,5000.0,14000.0,2.0
7.3,7.4,74.2,0.27,11000.0,14000.0,2.0
7.3,7.2,78.1,0.73,80.0,80.0,2.0
5.3,7.0,90.5,0.38,70.0,220.0,2.0
7.6,6.5,81.7,0.37,5000.0,8000.0,2.0
6.9,6.9,89.3,0.22,2.0,60.0,2.0
6.7,6.8,46.6,0.55,24000.0,24000.0,3.0
6.1,6.4,76.1,0.17,3000.0,17000.0,3.0
7.8,6.9,81.4,0.07,30000.0,30000.0,2.0
7.6,6.5,23.7,0.2,1700.0,2800.0,2.0
7.1,6.5,22.4,0.1,1300.0,1300.0,2.0
7.8,6.6,26.6,0.16,50.0,1700.0,2.0
7.5,6.0,37.5,0.16,700.0,8000.0,2.0
7.1,7.0,24.9,0.08,8000.0,22000.0,2.0
7.4,6.8,14.3,0.17,300.0,1300.0,2.0
9.0,6.6,21.8,0.13,50.0,90.0,2.0
7.3,6.9,28.4,0.21,700.0,2800.0,2.0
8.4,6.2,25.5,0.09,78.0,78.0,2.0
7.2,6.9,28.2,0.19,24000.0,24000.0,2.0
7.8,6.7,26.7,0.14,70.0,280.0,2.0
7.3,6.2,27.9,0.14,13000.0,17000.0,2.0
7.5,6.6,27.4,0.02,3000.0,5000.0,2.0
7.9,6.7,19.9,0.13,110.0,170.0,2.0
7.1,6.7,20.9,0.11,50.0,50.0,2.0
8.1,6.8,20.4,0.01,2.0,4.0,2.0
7.4,6.2,34.9,0.17,2300.0,17000.0,2.0
6.8,6.8,17.9,0.08,90.0,170.0,2.0
7.7,6.7,11.2,0.2,130.0,300.0,2.0
8.8,6.6,19.1,0.19,50.0,140.0,2.0
7.9,7.2,21.2,0.2,50.0,5000.0,2.0
8.7,6.3,23.8,0.09,40.0,40.0,2.0
7.5,6.8,23.0,0.17,3000.0,3000.0,2.0
8.2,6.9,22.7,0.16,90.0,140.0,2.0
7.4,6.1,26.0,0.15,90.0,3500.0,2.0
8.2,6.5,22.2,0.02,70.0,800.0,2.0
8.0,6.7,53.1,0.2,0.0,0.26,5.5
5.6,7.4,53.1,0.24,0.0,0.22,3.5
6.76,7.4,60.0,0.19,2300.0,24000.0,1.41
7.35,7.3,42.35,0.41,630.0,0.0,3.89
7.35,7.7,56.16,0.8,9200.0,24000.0,4.89
6.06,7.3,73.47,0.24,1100.0,2400.0,3.03
6.56,6.9,54.71,0.2,2400.0,2400.0,2.36
7.02,7.8,63.03,0.04,4300.0,240000.0,2.97
5.1,6.7,53.34,0.07,1700.0,3000.0,3.4
4.8,7.07,66.6,0.25,160000.0,240000.0,3.88
7.2,7.31,62.8,0.45,28000.0,160000.0,3.07
3.2,7.2,130.0,0.1,80.0,3.0,2.0
6.8,7.9,64.3,0.23,700.0,3.0,2.0
3.2,7.28,130.6,0.1,80.0,3000.0,2.0
7.2,7.1,78.8,0.08,70.0,2.4,4.0
5.2,6.7,73.4,0.07,80.0,1.7,5.0
5.1,7.0,67.7,0.27,30.0,30.0,3.0
7.1,7.1,55.2,0.2,240.0,300.0,2.0
7.1,6.9,56.3,0.01,50.0,170.0,2.0
6.6,6.9,85.8,0.02,30.0,900.0,2.0
5.2,6.8,34.7,0.12,3.0,90.0,2.0
6.6,6.7,85.8,0.02,30.0,900.0,2.0
5.8,6.1,48.1,0.02,1.7,13.0,3.0
7.8,6.8,82.3,0.13,140.0,5.0,2.0
4.3,6.2,113.2,0.1,280.0,700.0,2.0
2.0,7.1,168.2,0.02,130.0,900.0,7.0
7.8,7.04,82.3,0.13,140.0,5000.0,2.0
4.3,7.12,113.2,0.1,280.0,700.0,2.0
5.8,6.85,88.7,0.18,80.0,800.0,2.0
5.7,6.53,53.0,0.19,2.2,8.0,2.0
5.8,7.78,88.7,0.18,80.0,800.0,2.0
4.9,6.95,112.0,0.06,50.0,220.0,2.0
4.9,7.44,112.0,0.06,50.0,220.0,2.0
5.7,7.12,53.0,0.19,2200.0,8000.0,2.0
5.8,7.78,88.7,0.18,80.0,800.0,2.0
4.8,6.37,43.1,0.15,1.7,2.8,6.0
6.6,6.87,81.7,0.15,280.0,1.4,2.0
3.4,6.82,110.1,0.12,50.0,800.0,2.0
2.0,6.55,131.5,0.03,300.0,300.0,3.0
4.8,7.09,43.1,0.15,1700.0,2800.0,6.0
6.6,7.5,81.7,0.15,280.0,1400.0,2.0
3.4,7.3,110.1,0.12,50.0,800.0,2.0
2.0,7.08,131.5,0.03,300.0,300.0,3.0
5.2,6.3,51.3,0.23,800.0,17.0,3.0
5.8,6.7,68.0,0.17,17.0,160.0,2.0
4.5,6.8,85.8,0.17,220.0,350.0,2.0
2.8,6.9,186.0,0.03,40.0,60.0,8.0
5.6,6.9,37.8,0.14,17.0,50.0,2.0
7.5,6.8,64.8,0.14,280.0,350.0,2.0
6.5,7.0,89.6,0.16,70.0,280.0,4.0
3.0,7.4,160.0,0.05,170.0,220.0,3.0
6.1,7.2,165.0,0.08,110.0,5.0,2.0
6.1,7.62,72.6,0.06,1300.0,9000.0,2.0
6.9,7.3,44.3,0.2,700.0,16.0,2.0
6.3,7.4,52.0,0.08,500.0,13000.0,5.0
6.9,6.9,50.0,0.19,170.0,900.0,2.0
6.1,6.5,177.0,0.17,1.3,1.3,3.0
1.3,6.5,152.7,0.02,50.0,3.0,4.0
5.9,6.5,20.5,0.11,5000.0,30000.0,2.0
6.9,7.0,58.2,0.01,130.0,500.0,2.0
7.7,7.4,77.4,0.04,50.0,300.0,2.0
7.1,6.9,52.0,0.14,500.0,3.0,2.0
6.6,6.3,18.8,0.34,24000.0,24000.0,3.0
8.1,7.2,57.2,0.03,80.0,2.2,2.0
7.3,7.3,69.8,0.02,170.0,500.0,2.0
7.1,7.5,65.3,0.02,80.0,170.0,4.0
8.1,7.11,57.2,0.03,80.0,2200.0,2.0
7.3,7.53,69.8,0.02,170.0,500.0,2.0
7.3,6.72,40.7,0.18,1.1,2.8,2.0
7.6,7.35,59.9,0.05,50.0,300.0,3.0
8.3,7.49,74.9,0.09,30.0,70.0,2.0
8.3,7.75,74.9,0.09,30.0,70.0,2.0
7.3,7.29,40.7,0.18,1100.0,2800.0,2.0
7.6,8.06,59.9,0.06,50.0,300.0,3.0
8.0,7.2,68.5,0.04,70.0,140.0,2.0
7.7,7.2,68.5,0.01,23.0,30.0,2.0
8.0,7.05,63.7,0.09,50.0,50.0,2.0
8.0,7.81,60.2,0.04,70.0,140.0,2.0
7.7,7.54,68.5,0.01,23.0,30.0,2.0
8.0,7.59,83.7,0.09,50.0,50.0,2.0
6.0,6.2,27.9,0.26,3000.0,50000.0,2.0
7.3,6.8,53.2,0.03,13000.0,22000.0,2.0
7.9,7.0,64.7,0.04,30.0,50.0,2.0
6.4,6.9,79.7,0.18,23.0,30.0,2.0
8.0,7.3,50.2,0.09,50.0,50.0,2.0
8.0,7.4,67.3,0.02,2.0,2.0,2.0
7.4,7.8,70.6,0.07,2.0,2.0,2.0
5.6,6.9,45.0,0.12,1.1,2.8,2.0
6.9,7.8,73.0,0.11,50.0,2.2,4.0
5.6,7.43,45.0,0.12,1100.0,2800.0,2.0
5.6,7.1,44.6,0.09,3000.0,17000.0,4.0
6.3,6.9,27.9,0.38,13000.0,13000.0,2.0
7.2,6.9,53.0,0.08,240.0,1.6,2.0
7.2,6.9,51.0,0.05,23.0,30.0,2.0
7.0,6.9,59.5,0.07,300.0,500.0,4.0
8.1,7.4,67.6,0.01,110.0,900.0,2.0
5.4,6.8,21.4,0.08,13000.0,30000.0,2.0
8.1,7.4,83.8,0.03,30.0,500.0,2.0
6.9,6.2,19.4,0.19,2200.0,30000.0,3.0
6.8,6.3,26.5,0.02,1.7,5.0,2.0
8.1,7.3,49.9,0.12,700.0,1.7,2.0
7.4,7.3,71.4,0.13,500.0,500.0,3.0
7.8,7.6,89.4,0.16,50.0,280.0,3.0
8.1,7.02,49.9,0.12,700.0,1700.0,2.0
7.4,7.54,71.4,0.13,500.0,500.0,3.0
7.5,7.36,61.8,0.08,80.0,1.7,2.0
6.4,6.71,28.5,0.12,7000.0,30000.0,4.0
7.5,7.95,61.8,0.08,80.0,1700.0,2.0
8.8,7.69,81.6,0.07,30.0,140.0,2.0
6.4,7.67,28.5,0.12,7000.0,30000.0,4.0
7.5,7.95,61.8,0.08,80.0,1700.0,2.0
8.8,7.79,81.6,0.07,30.0,140.0,2.0
6.0,6.59,16.2,0.08,22.0,50.0,2.0
7.9,7.31,61.5,0.09,170.0,800.0,2.0
7.7,7.52,68.5,0.1,170.0,230.0,2.0
8.2,7.31,88.1,0.03,50.0,110.0,2.0
6.0,6.88,16.2,0.08,22000.0,50000.0,2.0
7.9,7.85,61.5,0.09,170.0,800.0,2.0
7.7,7.45,68.5,0.1,170.0,230.0,2.0
8.2,7.78,88.1,0.03,50.0,110.0,2.0
7.9,7.3,74.9,0.05,50.0,70.0,2.0
7.4,7.2,71.4,0.16,50.0,50.0,2.0
6.6,6.8,63.5,0.1,3.0,5.0,2.0
6.1,6.5,27.3,0.14,2.3,8.0,2.0
8.0,7.3,55.1,0.11,130.0,130.0,2.0
8.2,7.5,72.0,0.05,60.0,60.0,2.0
7.3,7.6,60.9,0.17,50.0,60.0,2.0
8.4,6.9,48.0,0.26,0.0,0.07,0.5
8.4,6.9,48.0,0.26,0.0,0.07,0.5
7.1,6.9,22.15,0.12,350.0,1600.0,0.2
7.1,6.9,22.15,0.12,350.0,1600.0,0.2
6.37,7.5,50.77,0.2,1600.0,2400.0,0.82
6.37,7.5,50.77,0.2,1600.0,2400.0,0.82
6.2,7.2,64.6,0.22,5000.0,5.0,2.0
5.6,7.0,55.1,0.29,8.0,170.0,2.0
6.2,7.37,64.6,0.22,5000.0,5000.0,2.0
6.9,7.9,82.3,0.16,110.0,1.7,2.0
2.8,6.5,61.3,0.36,170.0,500.0,3.0
6.9,7.2,48.2,0.04,50.0,140.0,2.0
7.2,6.9,50.0,0.06,140.0,1.7,2.0
6.9,6.9,69.1,0.08,500.0,1.3,2.0
3.9,7.0,64.3,0.14,280.0,2.2,2.0
6.4,6.9,69.7,0.13,50.0,240.0,2.0
4.0,6.6,71.0,0.14,130.0,500.0,2.0
4.9,6.4,64.5,0.04,1700.0,5000.0,2.0
